0.7001020929098812,0.8827889282877963,0
0.6331505567220362,0.9529333323699738,0
0.7941544575257089,0.87456892873873,0
0.19773860092604512,0.9573194241433787,1
0.20402949735935605,0.6169843954035897,0
0.2903132470658355,0.852031076366774,0
0.6856295685566702,0.6699533569545796,0
0.8809491021698798,0.5615996642281254,0
0.8125304101763132,0.8232024520191985,0
0.6873052649536436,0.873468673785207,0
0.061498097542125874,0.12557662649148083,0
0.6538464626232902,0.5335629455810255,0
0.9288316121938542,0.9265535197308887,0
0.8544918820511599,0.1168951060281378,0
0.8352121575611461,0.8431503041282913,0
0.4125856947344204,0.2115000262636756,0
0.7367968581240532,0.15417850502874297,0
0.7392565423330819,0.15040297251302115,0
0.27170149087514084,0.8931622714354791,1
0.4745926178736717,0.4034895701723299,0
0.32881560789800723,0.8019614419317089,0
0.9440546063246958,0.2600014567745028,0
0.006174743903798907,0.11528120148908583,0
0.5819825029189598,0.1797299746987021,0
0.7146695057835472,0.760488131592297,0
0.44168208358050554,0.9573962557951798,0
0.541810587547002,0.7187368015733313,0
0.0011531631011386656,0.24386692095375506,0
0.7787530045757628,0.5461198610792549,0
0.38850026611688815,0.6305719591555842,0
0.14485948281622973,0.8087471461797554,1
0.4570216127852933,0.08628228290134032,0
0.43550352138398374,0.30765791279187193,0
0.1760652747238859,0.7139695747035562,1
0.1401872446848479,0.7928311519735692,1
0.14808746768573167,0.4991647666863075,0
0.17567846380803198,0.9788512038943977,1
0.781224302062111,0.482801916816899,0
0.4425116211172636,0.3533795994081784,0
0.021470863847036892,0.2351233925803724,0
0.4664273620190478,0.9236496864970948,0
0.7720730575294293,0.0991108109146237,0
0.19864448757956776,0.6477317989378573,0
0.5433840717950302,0.12346803601509648,0
0.6384780515576064,0.7023276056874829,0
0.40153308590434256,0.03395677759320059,0
0.24499459581338223,0.205905758966333,0
0.6954436509544785,0.16624234819975847,0
0.19842351516898493,0.6372749730267684,0
0.35667138355436057,0.6620934563669495,0
0.258902389746796,0.6197151387984225,0
0.31545342077640626,0.5142573725678535,0
0.25504253716435743,0.7983966279551578,1
0.4642714026289093,0.4213063086958727,0
0.7136946607208081,0.3814124137120387,0
0.2857969464367355,0.03674738897187646,0
0.5388902527906951,0.8592450820184899,0
0.02437741697357587,0.5896350143141551,1
0.7778388975569509,0.2506433103580401,0
0.0007408393244019429,0.20336876226127654,0
0.6702234649085894,0.6040986531402532,0
0.12332803825017902,0.7241337693071712,1
0.1352357744217203,0.7195335912735626,1
0.08489237237402347,0.16210935387439473,0
0.2523083655656423,0.5014124175370411,0
0.019148280490691727,0.6305228511995897,1
0.05623089627477029,0.09823996513693312,0
0.5155877529596458,0.1321769032888106,0
0.06759286102291018,0.922944242688016,1
0.02834907112071816,0.8912468050879814,1
0.012592763476287683,0.46637661081325343,1
0.1582730216869609,0.9670964636696356,1
0.46321819982617995,0.16080731359956346,0
0.6699257658266039,0.45601801191103175,0
0.7498194777591151,0.3693369652347517,0
0.6055404653504965,0.689002499002192,0
0.04429173511216111,0.4161814633949682,0
0.028657146568186187,0.3236845865903967,0
0.7522422468202105,0.7999811272481913,0
0.7939557101628058,0.03328917366735129,0
0.7340279938884184,0.8603850769665703,0
0.8862295095973495,0.9095027642026371,0
0.44036331027160713,0.8651785168184005,0
0.7042639374223617,0.7923873871082434,0
0.20656487791748568,0.4095691756614658,0
0.8864768317135028,0.8876987574575022,0
0.6877673675767226,0.10647397977437167,0
0.40553839948712633,0.1002768354895327,0
0.15740913206380236,0.877166257211642,1
0.7177801224942628,0.9297548274566128,0
0.7114801019135775,0.42602504602196034,0
0.7666936071760638,0.9526980597815263,0
0.5083677407905274,0.17857375640689732,0
0.23600773572195743,0.5642497385410433,0
0.8233147848356206,0.7681162522924656,0
0.6136018130079777,0.6710190564298341,0
0.8123114565933894,0.9362573759024888,0
0.9205611821340683,0.7214909605408912,0
0.29411822140772137,0.8624279656665177,0
0.96125986242402,0.6550193722385829,0
